structure_no,latitude,longitude,inside_shakemap,pga_raw,pga
      57C0866  ,32.69194444444444,-117.1123611111111,True,-3.5995635986328125,0.027335649159352653
      57C0868  ,33.132305555555554,-117.18052777777778,True,-3.1468687057495117,0.042986519787599625
      57C0869  ,33.13820555555556,-117.16380000000001,True,-3.447749376296997,0.031817164320816445
      57C0870  ,33.141041666666666,-117.16338055555556,True,-3.447749376296997,0.031817164320816445
      57C0871  ,32.85530555555556,-116.93680555555557,True,-3.738682985305786,0.023785408244298745
      57C0872  ,33.102494444444446,-117.12307222222222,True,-3.545599937438965,0.02885130833645987
      57C0873  ,33.320883333333335,-117.20193055555556,True,-3.398033380508423,0.03343896706295488
      57C0874  ,33.323750000000004,-117.20632222222223,True,-3.398033380508423,0.03343896706295488
      57C0880  ,32.928666666666665,-117.1906388888889,True,-3.493687391281128,0.030388610624431253
      57C0881  ,32.892694444444444,-117.18816666666667,True,-3.4879300594329834,0.030564072551803913
      57C0882  ,32.90438888888889,-117.22288888888889,True,-3.605130672454834,0.027183892395005578
      57C0883  ,32.875305555555556,-117.19075000000001,True,-3.54947829246521,0.028739629424979353
      57C0884  ,32.891444444444446,-117.19200000000001,True,-3.491995096206665,0.030440080659470545
      57C0887L ,32.757694444444446,-117.22425,True,-3.6307430267333984,0.02649648949284133
      57C0887R ,32.75775,-117.22375,True,-3.6307430267333984,0.02649648949284133
      57P0008  ,33.37556111111111,-117.5633611111111,True,-2.932929277420044,0.053240852274614704
      57P0009  ,33.38281666666667,-117.57801666666666,True,-2.9400081634521484,0.05286529717326505
      58 0006L ,32.94893333333333,-115.56947222222222,True,-4.570304870605469,0.010354802361480163
      58 0006R ,32.94912222222222,-115.56899444444444,True,-4.570304870605469,0.010354802361480163
      58 0007  ,32.807719444444444,-115.38814166666667,True,-5.0002641677856445,0.00673616728562876
      58 0013L ,33.26183611111111,-115.95151111111112,True,-4.405489921569824,0.012210122946646224
      58 0013R ,33.26199444444445,-115.95124166666668,True,-4.405489921569824,0.012210122946646224
      58 0014L ,33.24172222222222,-115.93629166666668,True,-4.448098182678223,0.011700798604906266
      58 0014R ,33.24186666666667,-115.936025,True,-4.448098182678223,0.011700798604906266
      58 0015L ,33.22779444444445,-115.92386111111112,True,-4.433790683746338,0.01186941110371951
      58 0015R ,33.22804444444445,-115.92368888888889,True,-4.433790683746338,0.01186941110371951
      58 0016L ,33.122305555555556,-115.85350277777778,True,-4.533799648284912,0.0107397910189945
      58 0016R ,33.12243055555555,-115.85321111111111,True,-4.533799648284912,0.0107397910189945
      58 0017L ,33.064386111111105,-115.73169166666666,True,-4.391862392425537,0.012377655688926499
      58 0017R ,33.064775,-115.73153611111111,True,-4.391862392425537,0.012377655688926499
      58 0018L ,33.00810555555555,-115.59579722222222,True,-4.439338684082031,0.011803741941641218
      58 0018R ,33.008180555555555,-115.59538055555555,True,-4.439338684082031,0.011803741941641218
      58 0019L ,32.985422222222226,-115.57867777777777,True,-4.482333660125732,0.011306995657019408
      58 0019R ,32.98605,-115.57871388888888,True,-4.482333660125732,0.011306995657019408
      58 0024  ,32.68640555555555,-115.49918055555555,True,-4.80575704574585,0.008182504139062121
      58 0030L ,33.06841666666667,-115.73552222222223,True,-4.391862392425537,0.012377655688926499
      58 0030R ,33.06867777777778,-115.73525000000001,True,-4.391862392425537,0.012377655688926499
      58 0032L ,33.08573333333334,-115.76368055555555,True,-4.372549057006836,0.012619032901618725
      58 0032R ,33.085975000000005,-115.76339444444444,True,-4.372549057006836,0.012619032901618725
      58 0034L ,33.098911111111114,-115.78990555555555,True,-4.571664333343506,0.010340734957732143
      58 0034R ,33.099244444444444,-115.7898,True,-4.571664333343506,0.010340734957732143
      58 0035L ,33.10426944444445,-115.80613333333334,True,-4.572596073150635,0.010331104570541316
      58 0035R ,33.10453888888889,-115.8060611111111,True,-4.572596073150635,0.010331104570541316
      58 0038L ,33.142383333333335,-115.86253333333333,True,-4.515702724456787,0.010935917489325347
      58 0038R ,33.14236111111111,-115.8621861111111,True,-4.515702724456787,0.010935917489325347
      58 0039L ,33.214219444444446,-115.91680555555556,True,-4.472599506378174,0.0114175971236845
      58 0039R ,33.21436388888889,-115.916475,True,-4.472599506378174,0.0114175971236845
      58 0040L ,33.271588888888886,-115.95885277777778,True,-4.48536491394043,0.01127277317801575
      58 0040R ,33.27175277777778,-115.958575,True,-4.48536491394043,0.01127277317801575
      58 0041L ,33.28205,-115.96663055555555,True,-4.35704231262207,0.012816238072663771
      58 0041R ,33.28220555555556,-115.96633611111112,True,-4.35704231262207,0.012816238072663771
      58 0042L ,33.285038888888884,-115.96883611111112,True,-4.35704231262207,0.012816238072663771
      58 0042R ,33.28514444444444,-115.96851944444445,True,-4.35704231262207,0.012816238072663771
      58 0043L ,33.29407777777777,-115.97554166666667,True,-4.344610691070557,0.012976559154874934
      58 0043R ,33.294225,-115.97527222222223,True,-4.344610691070557,0.012976559154874934
      58 0044L ,33.2984,-115.97875277777779,True,-4.344610691070557,0.012976559154874934
      58 0044R ,33.29853611111111,-115.97849444444445,True,-4.344610691070557,0.012976559154874934
      58 0045L ,33.30002222222222,-115.97995555555556,True,-4.344610691070557,0.012976559154874934
      58 0045R ,33.300174999999996,-115.97965833333333,True,-4.344610691070557,0.012976559154874934
      58 0046L ,33.305411111111106,-115.98398333333333,True,-4.344610691070557,0.012976559154874934
      58 0046R ,33.30555277777778,-115.98369722222222,True,-4.344610691070557,0.012976559154874934
      58 0047L ,33.3168,-115.99244166666666,True,-4.33575439453125,0.013091993818115547
      58 0047R ,33.31694166666667,-115.99216111111112,True,-4.33575439453125,0.013091993818115547
      58 0048L ,33.324177777777784,-115.997925,True,-4.33575439453125,0.013091993818115547
      58 0048R ,33.32432222222223,-115.99763055555556,True,-4.33575439453125,0.013091993818115547
      58 0049L ,33.32870277777778,-116.00129444444444,True,-4.327964782714844,0.013194373599555805
      58 0049R ,33.32883055555556,-116.001,True,-4.327964782714844,0.013194373599555805
      58 0050L ,33.332569444444445,-116.00418055555555,True,-4.327964782714844,0.013194373599555805
      58 0050R ,33.33281388888889,-116.00398333333334,True,-4.327964782714844,0.013194373599555805
      58 0051L ,33.333822222222224,-116.00513055555555,True,-4.327964782714844,0.013194373599555805
      58 0051R ,33.33405833333334,-116.0049,True,-4.327964782714844,0.013194373599555805
      58 0052L ,33.338033333333335,-116.00824444444444,True,-4.327964782714844,0.013194373599555805
      58 0052R ,33.33818611111111,-116.00796111111111,True,-4.327964782714844,0.013194373599555805
      58 0053L ,33.34198888888889,-116.0112,True,-4.312779426574707,0.0133962638699802
      58 0053R ,33.34214166666667,-116.01092222222222,True,-4.312779426574707,0.0133962638699802
      58 0054L ,33.34373888888889,-116.01250555555555,True,-4.312779426574707,0.0133962638699802
      58 0054R ,33.34388333333334,-116.01223055555556,True,-4.312779426574707,0.0133962638699802
      58 0055L ,33.345983333333336,-116.01415833333333,True,-4.312779426574707,0.0133962638699802
      58 0055R ,33.346091666666666,-116.01386111111111,True,-4.312779426574707,0.0133962638699802
      58 0056L ,33.34789166666667,-116.01546111111111,True,-4.312779426574707,0.0133962638699802
      58 0056R ,33.34800555555556,-116.01514444444445,True,-4.312779426574707,0.0133962638699802
      58 0057L ,33.349355555555555,-116.01617777777778,True,-4.312779426574707,0.0133962638699802
      58 0057R ,33.34943333333334,-116.01586666666667,True,-4.312779426574707,0.0133962638699802
      58 0058L ,33.35474444444445,-116.0179611111111,True,-4.312779426574707,0.0133962638699802
      58 0058R ,33.355041666666665,-116.01771388888889,True,-4.312779426574707,0.0133962638699802
      58 0059L ,33.35648055555556,-116.01851666666667,True,-4.312779426574707,0.0133962638699802
      58 0059R ,33.35656111111111,-116.01821111111111,True,-4.312779426574707,0.0133962638699802
      58 0060L ,33.36106111111111,-116.01994166666667,True,-4.30157995223999,0.013547138263332204
      58 0060R ,33.36120833333334,-116.01965,True,-4.30157995223999,0.013547138263332204
      58 0061L ,33.36584444444445,-116.02144444444444,True,-4.30157995223999,0.013547138263332204
      58 0061R ,33.36590833333334,-116.021125,True,-4.30157995223999,0.013547138263332204
      58 0062L ,33.36788888888889,-116.02223333333333,True,-4.30157995223999,0.013547138263332204
      58 0062R ,33.36799444444444,-116.02192222222222,True,-4.30157995223999,0.013547138263332204
      58 0063L ,33.368922222222224,-116.02278888888888,True,-4.30157995223999,0.013547138263332204
      58 0063R ,33.36904722222222,-116.02249722222223,True,-4.30157995223999,0.013547138263332204
      58 0064L ,33.37063333333333,-116.02376944444444,True,-4.30157995223999,0.013547138263332204
      58 0064R ,33.370802777777776,-116.02350277777778,True,-4.30157995223999,0.013547138263332204
      58 0065L ,33.37264722222222,-116.02494722222222,True,-4.30157995223999,0.013547138263332204
      58 0065R ,33.37275555555556,-116.02463888888889,True,-4.30157995223999,0.013547138263332204
      58 0066L ,33.37645,-116.02717777777778,True,-4.281609535217285,0.01382039975515955
      58 0066R ,33.3766,-116.02686666666666,True,-4.281609535217285,0.01382039975515955
      58 0067L ,33.38005,-116.03040833333333,True,-4.281609535217285,0.01382039975515955
      58 0067R ,33.38023333333334,-116.03013888888889,True,-4.281609535217285,0.01382039975515955
      58 0068L ,33.382508333333334,-116.03312222222222,True,-4.281609535217285,0.01382039975515955
      58 0068R ,33.3827,-116.032875,True,-4.281609535217285,0.01382039975515955
      58 0069L ,33.38553888888889,-116.03642777777777,True,-4.281609535217285,0.01382039975515955
      58 0069R ,33.38572222222222,-116.03621388888888,True,-4.281609535217285,0.01382039975515955
      58 0070L ,33.38685,-116.03790555555555,True,-4.281609535217285,0.01382039975515955
      58 0070R ,33.38704166666667,-116.0376611111111,True,-4.281609535217285,0.01382039975515955
      58 0071L ,33.387705555555556,-116.03882777777777,True,-4.281609535217285,0.01382039975515955
      58 0071R ,33.387908333333336,-116.03863055555556,True,-4.281609535217285,0.01382039975515955
      58 0072L ,33.389516666666665,-116.04082222222222,True,-4.281609535217285,0.01382039975515955
      58 0072R ,33.389697222222225,-116.04060277777778,True,-4.281609535217285,0.01382039975515955
      58 0073L ,33.392375,-116.04290833333333,True,-4.259407997131348,0.014130665328894447
      58 0073R ,33.39246111111111,-116.0426,True,-4.259407997131348,0.014130665328894447
      58 0074L ,33.39426388888889,-116.04352777777778,True,-4.259407997131348,0.014130665328894447
      58 0074R ,33.394333333333336,-116.04321944444445,True,-4.259407997131348,0.014130665328894447
      58 0075L ,33.39896111111111,-116.04464166666666,True,-4.259407997131348,0.014130665328894447
      58 0075R ,33.398938888888885,-116.04429722222223,True,-4.259407997131348,0.014130665328894447
      58 0077L ,32.70121944444445,-115.49945,True,-4.752655506134033,0.008628751051090153
      58 0077R ,32.70121666666667,-115.49921944444445,True,-4.752655506134033,0.008628751051090153
      58 0094  ,32.760463888888886,-114.83984722222222,True,-5.698525905609131,0.0033509013634860666
      58 0095  ,32.76021111111111,-114.83399444444444,True,-5.698525905609131,0.0033509013634860666
      58 0096  ,32.75873611111111,-114.82709722222222,True,-5.698525905609131,0.0033509013634860666
      58 0097  ,32.75750277777778,-114.81968888888889,True,-5.703132629394531,0.0033355001881894917
      58 0098  ,32.75691111111111,-114.81405,True,-5.703132629394531,0.0033355001881894917
      58 0099  ,32.75610833333333,-114.80913055555556,True,-5.703132629394531,0.0033355001881894917
      58 0100  ,32.75514722222222,-114.80343611111111,True,-5.73865270614624,0.0032191024318810966
      58 0101  ,32.75382222222222,-114.79749166666666,True,-5.73865270614624,0.0032191024318810966
      58 0102  ,32.75252777777778,-114.78996944444444,True,-5.7672200202941895,0.0031284424431112295
      58 0103  ,32.75106111111111,-114.78155555555556,True,-5.7672200202941895,0.0031284424431112295
      58 0104  ,32.74978055555555,-114.77427222222222,True,-5.770613193511963,0.003117845085502758
      58 0105  ,32.74806111111111,-114.76467777777778,True,-5.770613193511963,0.003117845085502758
      58 0106  ,32.74697777777778,-114.73960833333334,True,-5.8801984786987305,0.0027942306247371786
      58 0107  ,32.746069444444444,-114.73646388888889,True,-5.8801984786987305,0.0027942306247371786
      58 0108  ,32.74543888888889,-114.73428888888888,True,-5.8801984786987305,0.0027942306247371786
      58 0109  ,32.744847222222226,-114.732175,True,-5.8801984786987305,0.0027942306247371786
      58 0110  ,32.744397222222226,-114.72906944444445,True,-5.8801984786987305,0.0027942306247371786
      58 0113L ,33.1547,-115.86785555555555,True,-4.515702724456787,0.010935917489325347
      58 0113R ,33.15461111111111,-115.86748333333333,True,-4.515702724456787,0.010935917489325347
      58 0117  ,32.93091944444444,-115.4062138888889,True,-4.840158939361572,0.007905797409338167
      58 0118  ,32.97864166666667,-115.46694444444445,True,-4.678086757659912,0.009296783883041495
      58 0120  ,33.00460555555556,-115.52652777777777,True,-4.558223724365234,0.010480658958303612
      58 0124  ,33.12569166666667,-116.04610555555556,True,-4.469012260437012,0.011458628403269498
      58 0132  ,32.67948333333333,-115.61271666666666,True,-4.742388725280762,0.008717796871965413
      58 0133  ,32.67926111111111,-115.54275277777778,True,-4.843117713928223,0.007882440507976712
      58 0135  ,32.690555555555555,-115.46010277777778,True,-4.827713489532471,0.008004803423636584
      58 0136  ,32.69374166666666,-115.3741361111111,True,-5.043233871459961,0.006452846862889447
      58 0137L ,33.252919444444444,-115.9449,True,-4.4443678855896,0.011744527570184854
      58 0137R ,33.25323888888889,-115.94476111111112,True,-4.4443678855896,0.011744527570184854
      58 0139  ,33.24494166666667,-115.52028888888889,True,-4.387368679046631,0.012433402487151801
      58 0142  ,33.08400277777778,-115.52038888888889,True,-4.535966873168945,0.010716540680105626
      58 0143  ,33.24737777777778,-115.52420555555555,True,-4.387368679046631,0.012433402487151801
      58 0145  ,33.25530277777778,-115.5414111111111,True,-4.375927925109863,0.01257646680696334
      58 0146  ,33.256080555555556,-115.543175,True,-4.373090744018555,0.012612199186429945
      58 0147  ,33.260688888888886,-115.55317222222222,True,-4.443573951721191,0.011753855650840877
      58 0148  ,33.262475,-115.557225,True,-4.443573951721191,0.011753855650840877
      58 0152  ,33.27526666666667,-115.57091388888888,True,-4.609458923339844,0.00995720446149052
      58 0154  ,33.27939166666667,-115.57425555555555,True,-4.609458923339844,0.00995720446149052
      58 0155  ,33.28340277777777,-115.57751111111111,True,-4.597047805786133,0.01008155456223391
      58 0157  ,33.285941666666666,-115.57955555555556,True,-4.597047805786133,0.01008155456223391
      58 0158  ,33.289027777777775,-115.58203611111111,True,-4.597047805786133,0.01008155456223391
      58 0159  ,33.29189722222222,-115.58435555555555,True,-4.598382949829102,0.010068103216456578
      58 0163  ,33.30120833333333,-115.59186666666666,True,-4.579866409301758,0.01025626634667161
      58 0164  ,33.30521666666667,-115.59514444444444,True,-4.579866409301758,0.01025626634667161
      58 0165  ,33.30973888888889,-115.59878611111111,True,-4.576992511749268,0.010285784200750927
      58 0166  ,33.316044444444444,-115.60388055555555,True,-4.576992511749268,0.010285784200750927
      58 0167  ,33.318933333333334,-115.60618888888888,True,-4.576992511749268,0.010285784200750927
      58 0168  ,33.32054444444445,-115.60751666666665,True,-4.576992511749268,0.010285784200750927
      58 0169  ,33.321925,-115.60853333333333,True,-4.552781105041504,0.010537856706868236
      58 0170  ,33.325125,-115.61115,True,-4.5465474128723145,0.010603751632659674
      58 0171  ,33.32768611111111,-115.61319722222221,True,-4.5465474128723145,0.010603751632659674
      58 0172  ,33.329930555555556,-115.61501388888888,True,-4.5465474128723145,0.010603751632659674
      58 0173  ,33.331950000000006,-115.61664444444443,True,-4.5465474128723145,0.010603751632659674
      58 0174  ,33.334183333333335,-115.61846944444444,True,-4.5465474128723145,0.010603751632659674
      58 0175  ,33.33761666666667,-115.62123888888888,True,-4.5465474128723145,0.010603751632659674
      58 0176  ,33.342736111111115,-115.62539166666666,True,-4.508424282073975,0.011015804307805799
      58 0177  ,33.34703888888889,-115.62886944444443,True,-4.508424282073975,0.011015804307805799
      58 0178  ,33.34940277777778,-115.6307861111111,True,-4.508424282073975,0.011015804307805799
      58 0179  ,33.351,-115.63206944444444,True,-4.508424282073975,0.011015804307805799
      58 0180  ,32.679183333333334,-115.52375277777777,True,-4.82623291015625,0.008016663948553977
      58 0181  ,33.11975,-115.85135833333332,True,-4.533799648284912,0.0107397910189945
      58 0183  ,33.04870277777778,-115.52670833333333,True,-4.517491340637207,0.01091637481273997
      58 0184  ,33.24578888888889,-115.52136388888889,True,-4.387368679046631,0.012433402487151801
      58 0195L ,32.74986111111111,-114.86967499999999,True,-5.678211212158203,0.003419670039781255
      58 0195R ,32.74981666666667,-114.86933055555555,True,-5.678211212158203,0.003419670039781255
      58 0196L ,32.70886388888889,-114.94907222222223,True,-5.481566429138184,0.004162803850851483
      58 0196R ,32.708508333333334,-114.94942777777779,True,-5.481566429138184,0.004162803850851483
      58 0198  ,33.125766666666664,-115.94037777777778,True,-4.521684169769287,0.010870700138373728
      58 0199  ,33.125772222222224,-115.93848055555556,True,-4.521684169769287,0.010870700138373728
      58 0200  ,32.69379166666666,-115.40486944444444,True,-5.046722412109375,0.006430375063985772
      58 0203  ,33.250655555555554,-115.53093055555556,True,-4.375927925109863,0.01257646680696334
      58 0204  ,33.25107777777778,-115.531875,True,-4.375927925109863,0.01257646680696334
      58 0210L ,32.727375,-116.02106666666667,True,-4.83404016494751,0.007954319496716176
      58 0211L ,32.73446944444444,-115.9941861111111,True,-4.851897239685059,0.007813539320958393
      58 0211R ,32.73408611111111,-115.99420833333333,True,-4.851897239685059,0.007813539320958393
      58 0212L ,32.743433333333336,-115.96027222222223,True,-4.743938446044922,0.008704297184210187
      58 0212R ,32.74292222222223,-115.9610388888889,True,-4.743938446044922,0.008704297184210187
      58 0213L ,32.74463333333333,-115.95185000000001,True,-4.730795860290527,0.008819449196494447
      58 0213R ,32.74424444444445,-115.95201388888889,True,-4.730795860290527,0.008819449196494447
      58 0214  ,32.77388611111111,-115.47386111111112,True,-4.8315324783325195,0.007974291468506483
      58 0215  ,32.77378888888889,-115.44815,True,-4.854021072387695,0.007796962280286873
      58 0216  ,32.773741666666666,-115.43075555555556,True,-4.892965793609619,0.00749914853456345
      58 0217  ,32.77361111111111,-115.39642500000001,True,-4.978946685791016,0.006881306919886646
      58 0218  ,32.77356666666667,-115.38377777777778,True,-5.012965679168701,0.006651148854445383
      58 0219  ,32.77314722222222,-115.34990555555555,True,-5.062617778778076,0.006328969965237806
      58 0220  ,32.77359722222222,-115.33722777777777,True,-5.047884941101074,0.006422903910104305
      58 0221  ,32.773575,-115.30280833333333,True,-5.0966796875,0.006117023313287622
      58 0222  ,32.772980555555556,-115.28561666666667,True,-5.145755767822266,0.005824071054779637
      58 0223L ,32.76564166666667,-115.27180277777778,True,-5.153680324554443,0.005778100262942629
      58 0223R ,32.76535,-115.27178055555555,True,-5.153680324554443,0.005778100262942629
      58 0240L ,32.77331111111111,-115.77289999999999,True,-4.686572551727295,0.009218227069389937
      58 0240R ,32.77305555555555,-115.77276944444445,True,-4.686572551727295,0.009218227069389937
      58 0241  ,32.773177777777775,-115.76156944444445,True,-4.686572551727295,0.009218227069389937
      58 0243  ,32.77402222222222,-115.73322777777778,True,-4.529216766357422,0.010789123168525969
      58 0244  ,32.77401388888889,-115.70740833333333,True,-4.549904823303223,0.010568210183323656
      58 0245  ,32.77398055555555,-115.69423888888889,True,-4.549904823303223,0.010568210183323656
      58 0246  ,32.77397777777778,-115.69033611111111,True,-4.583255290985107,0.010221567901180907
      58 0247  ,32.773849999999996,-115.64645277777778,True,-4.538162708282471,0.01069303474081303
      58 0248  ,32.77386388888889,-115.62062222222221,True,-4.589728355407715,0.010155616717070739
      58 0249L ,32.77399166666667,-115.59519444444445,True,-4.599834442138672,0.010053500042826909
      58 0249R ,32.77374722222222,-115.59519722222221,True,-4.599834442138672,0.010053500042826909
      58 0250  ,32.77416111111111,-115.57831666666667,True,-4.595085144042969,0.010101360673675602
      58 0252  ,32.7741,-115.56114722222222,True,-4.649996757507324,0.009561632934018
      58 0253L ,32.77388055555556,-115.55245,True,-4.680466651916504,0.00927468482761158
      58 0253R ,32.77363333333333,-115.55244722222221,True,-4.680466651916504,0.00927468482761158
      58 0254L ,32.77384444444444,-115.54353333333333,True,-4.680466651916504,0.00927468482761158
      58 0254R ,32.773602777777775,-115.54343333333333,True,-4.680466651916504,0.00927468482761158
      58 0256L ,32.773852777777776,-115.50153055555556,True,-4.766941070556641,0.008506360760669192
      58 0256R ,32.77356111111111,-115.50155277777777,True,-4.766941070556641,0.008506360760669192
      58 0258  ,32.69380833333333,-115.36271388888888,True,-5.043233871459961,0.006452846862889447
      58 0260  ,32.68639722222222,-115.46525277777778,True,-4.827713489532471,0.008004803423636584
      58 0261R ,32.67630277777778,-116.07381666666666,True,-5.0579657554626465,0.006358481071033268
      58 0262R ,32.677699999999994,-116.07231944444445,True,-5.0579657554626465,0.006358481071033268
      58 0263R ,32.68052222222222,-116.06866666666666,True,-5.0579657554626465,0.006358481071033268
      58 0264R ,32.68193888888889,-116.06744166666667,True,-5.0579657554626465,0.006358481071033268
      58 0270R ,32.70572222222223,-116.05348055555555,True,-5.021112442016602,0.006597183641429492
      58 0274  ,32.67843333333333,-115.67406111111111,True,-4.737950801849365,0.008756571763333339
      58 0275  ,32.67856666666666,-115.67346666666667,True,-4.737950801849365,0.008756571763333339
      58 0277  ,33.36727777777778,-115.66524722222223,True,-4.427128791809082,0.011948747810717005
      58 0278  ,33.37300833333333,-115.68196666666667,True,-4.387829303741455,0.012427676673752294
      58 0279  ,32.773666666666664,-115.41345555555556,True,-4.9407830238342285,0.007148998344028664
      58 0281  ,33.36316111111111,-115.65363611111111,True,-4.465121269226074,0.011503300679031391
      58 0282  ,33.363680555555554,-115.65514166666667,True,-4.465121269226074,0.011503300679031391
      58 0283  ,33.36582222222222,-115.66104166666668,True,-4.427128791809082,0.011948747810717005
      58 0284  ,33.373980555555555,-115.70893611111111,True,-4.287378311157227,0.013740902486999731
      58 0286  ,32.7292,-114.62457222222221,True,-5.832828998565674,0.002929776910638749
      58 0292  ,32.814144444444445,-115.40614166666667,True,-4.945512294769287,0.00711526861532485
      58 0293L ,32.68713888888889,-116.09211666666666,True,-4.984361171722412,0.006844148867035615
      58 0294L ,32.699299999999994,-116.08132499999999,True,-5.039997577667236,0.006473763999881053
      58 0295L ,32.656025,-116.09863333333332,True,-5.048133850097656,0.0064213053904881075
      58 0295R ,32.65653611111111,-116.09705277777778,True,-5.048133850097656,0.0064213053904881075
      58 0296L ,32.678625,-116.0991111111111,True,-4.984361171722412,0.006844148867035615
      58 0296R ,32.67613333333333,-116.09930555555555,True,-4.984361171722412,0.006844148867035615
      58 0297L ,32.724916666666665,-116.03895,True,-4.966057777404785,0.006970573492922547
      58 0298  ,33.36131666666667,-114.72307500000001,True,-5.510901927947998,0.004042459731099638
      58 0299  ,33.411541666666665,-114.73137777777778,True,-5.478652000427246,0.004174953742308664
      58 0300  ,32.760416666666664,-114.83675,True,-5.698525905609131,0.0033509013634860666
      58 0301  ,32.74683888888889,-114.75463055555555,True,-5.759900093078613,0.0031514264320299523
      58 0302  ,32.71061666666667,-115.0892611111111,True,-5.407894134521484,0.004481066806188428
      58 0303  ,32.70793888888889,-115.0370138888889,True,-5.480690956115723,0.004166449869083125
      58 0304  ,32.70859166666667,-114.95718055555555,True,-5.481566429138184,0.004162803850851483
      58 0305  ,32.743500000000004,-114.72009722222222,True,-5.956465244293213,0.002589047466952773
      58 0306L ,32.743094444444445,-114.71516111111112,True,-5.956465244293213,0.002589047466952773
      58 0306R ,32.74285277777778,-114.71518333333334,True,-5.956465244293213,0.002589047466952773
      58 0307  ,32.74451944444444,-114.70769444444444,True,-6.007760047912598,0.002459591381508721
      58 0308  ,32.74623888888889,-114.70391944444445,True,-6.007760047912598,0.002459591381508721
      58 0309  ,32.73719444444445,-114.65060277777778,True,-5.761981964111328,0.0031448723933282397
      58 0310L ,32.73267777777778,-114.62766111111111,True,-5.753577709197998,0.0031714140779101254
      58 0310R ,32.73246666666667,-114.62785,True,-5.753577709197998,0.0031714140779101254
      58 0311  ,32.73180555555556,-114.624575,True,-5.832828998565674,0.002929776910638749
      58 0312L ,32.72978055555556,-114.61996388888888,True,-5.832828998565674,0.002929776910638749
      58 0312R ,32.72969444444445,-114.62025277777776,True,-5.832828998565674,0.002929776910638749
      58 0313  ,32.76892222222222,-115.80048333333333,True,-4.747531414031982,0.008673079039558634
      58 0314  ,32.773580555555554,-115.366575,True,-5.029000282287598,0.006545350803943359
      58 0316  ,32.97481666666667,-115.30024166666666,True,-5.003243446350098,0.006716128232611055
      58 0325  ,32.74235277777778,-114.8826111111111,True,-5.712221622467041,0.0033053212061214987
      58 0328  ,32.68284722222222,-115.38568611111111,True,-5.071840763092041,0.006270866330853119
      58 0329  ,32.97898055555556,-115.55765,True,-4.546595573425293,0.010603240962414577
      58 0330  ,32.68324444444444,-115.38714722222223,True,-5.071840763092041,0.006270866330853119
      58 0334  ,32.76671944444444,-115.38344722222223,True,-5.012965679168701,0.006651148854445383
      58 0335L ,32.95614166666667,-115.50919444444445,True,-4.6209611892700195,0.009843330209299965
      58 0335R ,32.956183333333335,-115.50890277777778,True,-4.6209611892700195,0.009843330209299965
      58 0337L ,33.00228055555556,-115.53261388888889,True,-4.558223724365234,0.010480658958303612
      58 0337R ,33.001958333333334,-115.53280277777777,True,-4.558223724365234,0.010480658958303612
      58 0338L ,33.000708333333336,-115.5263138888889,True,-4.558223724365234,0.010480658958303612
      58 0338R ,33.00035555555556,-115.52627777777778,True,-4.558223724365234,0.010480658958303612
      58 0339S ,33.000861111111114,-115.52635277777777,True,-4.558223724365234,0.010480658958303612
      58 0340L ,33.00061111111111,-115.52225833333333,True,-4.580343246459961,0.010251376943590266
      58 0340R ,33.000252777777774,-115.52238333333334,True,-4.580343246459961,0.010251376943590266
      58 0341L ,33.0005,-115.518,True,-4.580343246459961,0.010251376943590266
      58 0341R ,33.00015555555556,-115.51806666666667,True,-4.580343246459961,0.010251376943590266
      58 0342  ,32.97249166666667,-115.184775,True,-5.168055057525635,0.005695635737335437
      58 0343  ,32.69768055555555,-115.28321111111111,True,-5.226175785064697,0.005374037530664582
      58 0344L ,33.000394444444446,-115.57876944444445,True,-4.460792541503906,0.011553203265008432
      58 0344R ,33.000052777777775,-115.57876666666667,True,-4.460792541503906,0.011553203265008432
      58 0345  ,32.754933333333334,-115.87774166666667,True,-4.8345232009887695,0.007950478201532265
      58 0346  ,32.75929166666667,-115.85016666666667,True,-4.826955795288086,0.00801087091547965
      58 0347  ,32.75989166666667,-115.84626944444445,True,-4.826955795288086,0.00801087091547965
      58 0348  ,32.69036666666666,-115.46036111111111,True,-4.827713489532471,0.008004803423636584
      58 0349  ,32.69371388888889,-115.39574166666668,True,-5.046722412109375,0.006430375063985772
      58 0350  ,32.69848888888889,-115.281325,True,-5.226175785064697,0.005374037530664582
      58 0351  ,32.773944444444446,-115.53525,True,-4.713622093200684,0.008972220436883926
      58 0352  ,33.27791111111111,-115.57305555555556,True,-4.609458923339844,0.00995720446149052
      58 0353  ,32.77415277777778,-115.56952222222222,True,-4.649996757507324,0.009561632934018
      58 0355  ,33.28573333333333,-115.579775,True,-4.597047805786133,0.01008155456223391
      58C0006  ,33.085391666666666,-115.61436944444443,True,-4.385338306427002,0.012458672572293881
      58C0007  ,33.10400555555556,-115.61427499999999,True,-4.390049457550049,0.012400115925923489
      58C0014  ,32.92284444444444,-115.62134722222221,True,-4.581776142120361,0.010236698309042043
      58C0017  ,33.06735277777778,-115.50966111111111,True,-4.543773651123047,0.010633204742407941
      58C0019  ,33.044555555555554,-115.48855555555555,True,-4.615847587585449,0.009893793995125709
      58C0022  ,33.04452777777777,-115.52645277777778,True,-4.517491340637207,0.01091637481273997
      58C0026  ,32.76138611111111,-115.69028611111112,True,-4.583255290985107,0.010221567901180907
